Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
8/4/2012,89,70,79.5,7.1,0,15,0,0,0
8/5/2012,80,72,76,3.7,0,11,1.11,0,0
8/6/2012,82,65,73.5,1.2,0,9,0,0,0
8/7/2012,85,59,72,-0.3,0,7,0,0,0
8/8/2012,87,61,74,1.8,0,9,0.01,0,0
8/9/2012,87,65,76,3.8,0,11,0.8,0,0
8/10/2012,79,65,72,-0.1,0,7,0.01,0,0
8/11/2012,68,58,63,-9.1,2,0,0.01,0,0
8/12/2012,76,60,68,-4,0,3,0,0,0
8/13/2012,81,61,71,-0.9,0,6,T,0,0
8/14/2012,79,62,70.5,-1.4,0,6,0.22,0,0
8/15/2012,80,62,71,-0.8,0,6,0,0,0
8/16/2012,83,59,71,-0.7,0,6,0,0,0
8/17/2012,74,66,70,-1.6,0,5,0.13,0,0
8/18/2012,78,57,67.5,-4,0,3,0,0,0
8/19/2012,81,58,69.5,-1.9,0,5,0,0,0
8/20/2012,78,57,67.5,-3.8,0,3,0.24,0,0
8/21/2012,79,54,66.5,-4.7,0,2,0.07,0,0
8/22/2012,79,52,65.5,-5.6,0,1,0,0,0
8/23/2012,83,56,69.5,-1.4,0,5,0,0,0
8/24/2012,87,58,72.5,1.7,0,8,0,0,0
8/25/2012,86,62,74,3.4,0,9,0,0,0
8/26/2012,84,63,73.5,3,0,9,0,0,0
8/27/2012,86,63,74.5,4.2,0,10,0.04,0,0
8/28/2012,83,63,73,2.9,0,8,0.01,0,0
8/29/2012,79,57,68,-1.9,0,3,0,0,0
8/30/2012,84,53,68.5,-1.2,0,4,0,0,0
8/31/2012,91,56,73.5,4.1,0,9,0,0,0
9/1/2012,87,70,78.5,9.3,0,14,0.24,0,0
9/2/2012,81,69,75,6.1,0,10,0,0,0
9/3/2012,87,69,78,9.3,0,13,0.5,0,0
9/4/2012,84,69,76.5,8.1,0,12,0.36,0,0
9/5/2012,83,70,76.5,8.4,0,12,0,0,0
9/6/2012,87,67,77,9.2,0,12,0,0,0
9/7/2012,84,65,74.5,7,0,10,0,0,0
9/8/2012,76,57,66.5,-0.6,0,2,0.5,0,0
9/9/2012,71,54,62.5,-4.3,2,0,T,0,0
9/10/2012,70,49,59.5,-6.9,5,0,0,0,0
9/11/2012,75,46,60.5,-5.6,4,0,0,0,0
9/12/2012,80,50,65,-0.7,0,0,0,0,0
9/13/2012,83,55,69,3.7,0,4,0,0,0
9/14/2012,81,55,68,3,0,3,0.02,0,0
9/15/2012,71,53,62,-2.6,3,0,0,0,0
9/16/2012,73,47,60,-4.2,5,0,0,0,0
9/17/2012,76,47,61.5,-2.3,3,0,0.02,0,0
9/18/2012,71,51,61,-2.4,4,0,1.07,0,0
9/19/2012,62,43,52.5,-10.4,12,0,0,0,0
9/20/2012,74,41,57.5,-5,7,0,0,0,0
9/21/2012,74,60,67,4.9,0,2,0.01,0,0
9/22/2012,70,46,58,-3.7,7,0,0.15,0,0
9/23/2012,61,40,50.5,-10.8,14,0,0,0,0
9/24/2012,61,41,51,-9.8,14,0,0,0,0
9/25/2012,67,42,54.5,-5.9,10,0,T,0,0
9/26/2012,66,58,62,2,3,0,0.36,0,0
9/27/2012,65,55,60,0.4,5,0,1.46,0,0
9/28/2012,64,47,55.5,-3.7,9,0,T,0,0
9/29/2012,65,41,53,-5.8,12,0,0.01,0,0
9/30/2012,62,46,54,-4.3,11,0,0.1,0,0
10/1/2012,65,39,52,-5.9,13,0,T,0,0
10/2/2012,75,57,66,8.5,0,1,0.16,0,0
10/3/2012,74,60,67,9.9,0,2,0,0,0
10/4/2012,73,56,64.5,7.7,0,0,0,0,0
10/5/2012,75,55,65,8.6,0,0,0,0,0
10/6/2012,63,46,54.5,-1.5,10,0,0.11,0,0
10/7/2012,47,36,41.5,-14.1,23,0,0.02,0,0
10/8/2012,48,34,41,-14.3,24,0,0,0,0
10/9/2012,58,32,45,-9.9,20,0,0,0,0
10/10/2012,54,39,46.5,-8,18,0,0.01,0,0
10/11/2012,56,33,44.5,-9.7,20,0,0,0,0
10/12/2012,54,38,46,-7.9,19,0,T,0,0
10/13/2012,66,30,48,-5.5,17,0,T,0,0
10/14/2012,76,58,67,13.8,0,2,T,0,0
10/15/2012,70,47,58.5,5.6,6,0,0.22,0,0
10/16/2012,57,42,49.5,-3.1,15,0,T,0,0
10/17/2012,71,38,54.5,2.2,10,0,0,0,0
10/18/2012,67,45,56,4.1,9,0,0.17,0,0
10/19/2012,65,44,54.5,2.9,10,0,0.01,0,0
10/20/2012,52,45,48.5,-2.8,16,0,0.12,0,0
10/21/2012,60,42,51,-0.1,14,0,0,0,0
10/22/2012,72,37,54.5,3.7,10,0,0,0,0
10/23/2012,77,57,67,16.5,0,2,T,0,0
10/24/2012,77,57,67,16.8,0,2,T,0,0
10/25/2012,82,52,67,17.1,0,2,0,0,0
10/26/2012,76,53,64.5,14.9,0,0,0,0,0
10/27/2012,53,47,50,0.7,15,0,0.2,0,0
10/28/2012,47,42,44.5,-4.5,20,0,0.32,0,0
10/29/2012,42,38,40,-8.8,25,0,1.72,0,0
10/30/2012,47,40,43.5,-5,21,0,0.99,0,0
10/31/2012,42,36,39,-9.2,26,0,0.39,T,0
11/1/2012,42,37,39.5,-8.4,25,0,0.12,T,0
11/2/2012,43,35,39,-8.6,26,0,0.01,T,0
11/3/2012,45,35,40,-7.3,25,0,T,0,0
11/4/2012,38,35,36.5,-10.5,28,0,T,0,0
11/5/2012,39,35,37,-9.7,28,0,T,T,0
11/6/2012,48,29,38.5,-7.9,26,0,0,0,0
11/7/2012,41,28,34.5,-11.5,30,0,0,0,0
11/8/2012,46,24,35,-10.7,30,0,0,0,0
11/9/2012,53,27,40,-5.4,25,0,0,0,0
11/10/2012,66,37,51.5,6.4,13,0,0.02,0,0
11/11/2012,70,44,57,12.3,8,0,0,0,0
11/12/2012,70,35,52.5,8.1,12,0,0.18,0,0
11/13/2012,38,31,34.5,-9.5,30,0,0,0,0
11/14/2012,39,28,33.5,-10.2,31,0,0,0,0
11/15/2012,48,26,37,-6.3,28,0,0,0,0
11/16/2012,50,29,39.5,-3.4,25,0,0,0,0
11/17/2012,55,27,41,-1.6,24,0,0,0,0
11/18/2012,55,32,43.5,1.3,21,0,0,0,0
11/19/2012,52,29,40.5,-1.3,24,0,0,0,0
11/20/2012,53,33,43,1.6,22,0,0,0,0
11/21/2012,58,31,44.5,3.5,20,0,0,0,0
11/22/2012,60,29,44.5,3.9,20,0,0,0,0
11/23/2012,53,30,41.5,1.3,23,0,T,T,0
11/24/2012,32,28,30,-9.9,35,0,0.03,0.4,0
11/25/2012,39,28,33.5,-6,31,0,T,T,0
11/26/2012,45,29,37,-2.1,28,0,0,0,0
11/27/2012,37,32,34.5,-4.2,30,0,0.02,0.4,0
11/28/2012,40,28,34,-4.3,31,0,0,0,0
11/29/2012,44,24,34,-3.9,31,0,0,0,0
11/30/2012,52,28,40,2.5,25,0,0,0,0
12/1/2012,58,33,45.5,8.4,19,0,0,0,0
12/2/2012,59,44,51.5,14.8,13,0,0.02,0,0
12/3/2012,60,53,56.5,20.2,8,0,T,0,0
12/4/2012,65,44,54.5,18.5,10,0,0.47,0,0
12/5/2012,44,30,37,1.4,28,0,0,0,0
12/6/2012,45,24,34.5,-0.7,30,0,0,0,0
12/7/2012,50,39,44.5,9.7,20,0,0.95,0,0
12/8/2012,54,41,47.5,13,17,0,0.12,0,0
12/9/2012,56,39,47.5,13.4,17,0,0.21,0,0
12/10/2012,57,36,46.5,12.7,18,0,0.87,T,0
12/11/2012,38,31,34.5,1,30,0,0.02,T,0
12/12/2012,40,24,32,-1.2,33,0,0,0,0
12/13/2012,43,21,32,-0.8,33,0,0,0,0
12/14/2012,48,24,36,3.5,29,0,0,0,0
12/15/2012,50,30,40,7.8,25,0,0.01,0,0
12/16/2012,56,46,51,19,14,0,T,0,0
12/17/2012,55,46,50.5,18.8,14,0,0.81,0,0
12/18/2012,47,35,41,9.6,24,0,0.03,0,0
12/19/2012,44,30,37,5.8,28,0,0.01,T,0
12/20/2012,46,31,38.5,7.6,26,0,0.59,0,0
12/21/2012,41,29,35,4.3,30,0,0.12,1.5,0
12/22/2012,31,26,28.5,-2,36,0,0.04,1,2
12/23/2012,38,21,29.5,-0.8,35,0,0,0,0
12/24/2012,37,21,29,-1.1,36,0,0.05,0,0
12/25/2012,35,32,33.5,3.6,31,0,T,0,0
12/26/2012,32,26,29,-0.7,36,0,0.7,4.9,0
12/27/2012,32,27,29.5,0,35,0,T,T,5
12/28/2012,32,25,28.5,-0.9,36,0,0,0,5
12/29/2012,31,26,28.5,-0.7,36,0,0.38,4.9,6
12/30/2012,29,24,26.5,-2.6,38,0,0.02,0.4,8
12/31/2012,34,20,27,-2,38,0,0.11,1,7
1/1/2013,32,21,26.5,-2.4,38,0,0.05,0.8,M
1/2/2013,25,14,19.5,-9.2,45,0,0,M,M
1/3/2013,33,6,19.5,-9.2,45,0,T,T,7
1/4/2013,32,26,29,0.4,36,0,T,T,6
1/5/2013,35,24,29.5,1,35,0,T,T,6
1/6/2013,37,31,34,5.6,31,0,T,T,M
1/7/2013,33,22,27.5,-0.9,37,0,T,M,M
1/8/2013,43,15,29,0.7,36,0,0,0,5
1/9/2013,47,27,37,8.7,28,0,T,0,M
1/10/2013,39,26,32.5,4.3,32,0,T,M,M
1/11/2013,55,38,46.5,18.3,18,0,0.3,0,0
1/12/2013,61,48,54.5,26.3,10,0,0.01,0,0
1/13/2013,67,54,60.5,32.3,4,0,0.05,0,0
1/14/2013,58,30,44,15.9,21,0,0.01,0,0
1/15/2013,32,23,27.5,-0.6,37,0,T,T,0
1/16/2013,33,30,31.5,3.4,33,0,0.15,1.1,1
1/17/2013,34,30,32,3.8,33,0,0.05,0.4,0
1/18/2013,33,16,24.5,-3.7,40,0,T,0.2,1
1/19/2013,51,33,42,13.8,23,0,0,0,0
1/20/2013,47,23,35,6.8,30,0,0,0,0
1/21/2013,24,11,17.5,-10.8,47,0,0.13,2.6,T
1/22/2013,13,5,9,-19.3,56,0,T,0.1,2
1/23/2013,16,4,10,-18.3,55,0,T,0.1,1
1/24/2013,21,10,15.5,-12.9,49,0,0.01,0.3,0
1/25/2013,18,11,14.5,-13.9,50,0,0.24,3.6,0
1/26/2013,26,13,19.5,-9,45,0,0.03,0.9,M
1/27/2013,30,7,18.5,-10.1,46,0,T,M,M
1/28/2013,50,28,39,10.3,26,0,0.44,T,3
1/29/2013,64,49,56.5,27.8,8,0,0.01,0,0
1/30/2013,68,50,59,30.2,6,0,0.85,0,0
1/31/2013,50,22,36,7.1,29,0,0.11,1.3,1
2/1/2013,22,9,15.5,-13.5,49,0,T,T,1
2/2/2013,23,7,15,-14.1,50,0,0.08,2.1,0
2/3/2013,23,17,20,-9.2,45,0,0.03,2.2,3
2/4/2013,25,17,21,-8.3,44,0,0.08,1.3,3
2/5/2013,31,25,28,-1.5,37,0,0.03,0.6,3
2/6/2013,32,18,25,-4.6,40,0,T,T,0
2/7/2013,41,15,28,-1.7,37,0,0,0,0
2/8/2013,38,26,32,2.1,33,0,0.09,0.1,1
2/9/2013,33,20,26.5,-3.5,38,0,T,T,1
2/10/2013,47,18,32.5,2.3,32,0,T,0,0
2/11/2013,60,36,48,17.7,17,0,0.04,0,0
2/12/2013,41,27,34,3.5,31,0,T,T,0
2/13/2013,37,23,30,-0.6,35,0,0.1,1.1,0
2/14/2013,42,26,34,3.2,31,0,T,T,1
2/15/2013,40,26,33,2,32,0,0.1,1,0
2/16/2013,28,21,24.5,-6.7,40,0,0.06,0.6,0
2/17/2013,23,14,18.5,-12.9,46,0,0.07,1.7,0
2/18/2013,42,7,24.5,-7.1,40,0,0,0,0
2/19/2013,46,22,34,2.2,31,0,0.17,0.5,0
2/20/2013,22,17,19.5,-12.6,45,0,0.05,1.4,1
2/21/2013,24,19,21.5,-10.8,43,0,0.1,2.8,1
2/22/2013,35,20,27.5,-5,37,0,0.01,0,0
2/23/2013,42,30,36,3.2,29,0,T,0,0
2/24/2013,31,25,28,-5,37,0,T,T,0
2/25/2013,47,22,34.5,1.2,30,0,0,0,0
2/26/2013,42,32,37,3.4,28,0,0.76,T,0
2/27/2013,45,35,40,6.2,25,0,0.24,T,0
2/28/2013,36,33,34.5,0.4,30,0,0.12,0.9,0
3/1/2013,33,26,29.5,-4.9,35,0,0.05,0.3,0
3/2/2013,30,25,27.5,-7.2,37,0,0.01,0.6,1
3/3/2013,28,24,26,-9,39,0,0.03,1.3,1
3/4/2013,39,23,31,-4.3,34,0,T,T,1
3/5/2013,44,20,32,-3.6,33,0,T,T,0
3/6/2013,42,32,37,1.1,28,0,0.25,5,4
3/7/2013,41,33,37,0.7,28,0,0.01,0.2,1
3/8/2013,37,28,32.5,-4.1,32,0,T,T,0
3/9/2013,54,22,38,1.1,27,0,0,0,0
3/10/2013,71,42,56.5,19.2,8,0,T,0,0
3/11/2013,64,46,55,17.4,10,0,0.24,0,0
3/12/2013,46,35,40.5,2.5,24,0,0.01,T,0
3/13/2013,36,28,32,-6.3,33,0,0.03,0.3,0
3/14/2013,39,24,31.5,-7.2,33,0,T,T,0
3/15/2013,50,27,38.5,-0.6,26,0,0.01,0,0
3/16/2013,40,32,36,-3.5,29,0,0.04,0,0
3/17/2013,36,29,32.5,-7.3,32,0,0,0,0
3/18/2013,40,30,35,-5.2,30,0,0.38,0.4,0
3/19/2013,43,30,36.5,-4.1,28,0,0.03,T,0
3/20/2013,39,24,31.5,-9.5,33,0,T,T,0
3/21/2013,29,17,23,-18.4,42,0,T,0.3,0
3/22/2013,34,25,29.5,-12.3,35,0,T,0.1,0
3/23/2013,46,19,32.5,-9.7,32,0,0,0,0
3/24/2013,43,27,35,-7.5,30,0,T,0.2,0
3/25/2013,36,32,34,-8.9,31,0,0.9,4.7,3
3/26/2013,41,32,36.5,-6.8,28,0,0.05,0.6,1
3/27/2013,44,32,38,-5.7,27,0,0.06,1.2,2
3/28/2013,42,35,38.5,-5.6,26,0,T,T,0
3/29/2013,53,34,43.5,-1,21,0,0,0,0
3/30/2013,55,26,40.5,-4.4,24,0,0,0,0
3/31/2013,50,42,46,0.7,19,0,0.07,0,0
4/1/2013,47,30,38.5,-7.2,26,0,0.02,T,0
4/2/2013,40,26,33,-13.1,32,0,T,T,0
4/3/2013,41,24,32.5,-14,32,0,T,T,0
4/4/2013,54,19,36.5,-10.4,28,0,0,0,0
4/5/2013,55,32,43.5,-3.8,21,0,0,0,0
4/6/2013,57,24,40.5,-7.2,24,0,0,0,0
4/7/2013,73,53,63,15,2,0,T,0,0
4/8/2013,74,45,59.5,11.1,5,0,T,0,0
4/9/2013,80,55,67.5,18.7,0,3,T,0,0
4/10/2013,81,59,70,20.8,0,5,0.86,T,0
4/11/2013,74,56,65,15.5,0,0,0.01,0,0
4/12/2013,62,44,53,3.1,12,0,0.37,0,0
4/13/2013,52,38,45,-5.2,20,0,0,0,0
4/14/2013,62,32,47,-3.6,18,0,0,0,0
4/15/2013,66,54,60,9.1,5,0,0,0,0
4/16/2013,78,53,65.5,14.2,0,1,1.05,T,0
4/17/2013,67,51,59,7.4,6,0,0,0,0
4/18/2013,85,60,72.5,20.5,0,8,0,0,0
4/19/2013,71,42,56.5,4.2,8,0,0.14,0,0
4/20/2013,47,35,41,-11.6,24,0,0.02,T,0
4/21/2013,52,28,40,-12.9,25,0,0,0,0
4/22/2013,63,41,52,-1.2,13,0,0,0,0
4/23/2013,70,40,55,1.4,10,0,0,0,0
4/24/2013,69,38,53.5,-0.4,11,0,0.5,0,0
4/25/2013,56,34,45,-9.2,20,0,0.02,0,0
4/26/2013,60,34,47,-7.5,18,0,0,0,0
4/27/2013,73,36,54.5,-0.3,10,0,0,0,0
4/28/2013,60,53,56.5,1.5,8,0,0.21,0,0
4/29/2013,63,52,57.5,2.2,7,0,0.07,0,0
4/30/2013,72,52,62,6.4,3,0,0,0,0
5/1/2013,76,54,65,9.1,0,0,0,0,0
5/2/2013,77,51,64,7.8,1,0,0,0,0
5/3/2013,75,50,62.5,6,2,0,0,0,0
5/4/2013,71,48,59.5,2.8,5,0,0,0,0
5/5/2013,74,49,61.5,4.5,3,0,0,0,0
5/6/2013,71,47,59,1.7,6,0,0,0,0
5/7/2013,70,56,63,5.5,2,0,0.03,0,0
5/8/2013,73,54,63.5,5.7,1,0,0.11,0,0
5/9/2013,79,54,66.5,8.4,0,2,0,0,0
5/10/2013,75,57,66,7.7,0,1,0.51,0,0
5/11/2013,62,50,56,-2.6,9,0,0.03,0,0
5/12/2013,53,38,45.5,-13.4,19,0,T,0,0
5/13/2013,53,34,43.5,-15.7,21,0,0,0,0
5/14/2013,62,31,46.5,-12.9,18,0,0,0,0
5/15/2013,85,50,67.5,7.8,0,3,0.01,0,0
5/16/2013,78,60,69,9,0,4,0.37,0,0
5/17/2013,80,58,69,8.7,0,4,0,0,0
5/18/2013,81,56,68.5,8,0,4,0,0,0
5/19/2013,77,59,68,7.2,0,3,0,0,0
5/20/2013,85,61,73,11.9,0,8,0,0,0
5/21/2013,86,66,76,14.6,0,11,0,0,0
5/22/2013,86,65,75.5,13.8,0,11,0.01,0,0
5/23/2013,74,47,60.5,-1.5,4,0,0.86,0,0
5/24/2013,51,37,44,-18.3,21,0,T,0,0
5/25/2013,62,33,47.5,-15.1,17,0,0,0,0
5/26/2013,67,36,51.5,-11.4,13,0,0,0,0
5/27/2013,61,40,50.5,-12.7,14,0,T,0,0
5/28/2013,80,54,67,3.5,0,2,0.35,0,0
5/29/2013,85,69,77,13.2,0,12,0,0,0
5/30/2013,86,63,74.5,10.4,0,10,0,0,0
5/31/2013,87,66,76.5,12.1,0,12,0.05,0,0
6/1/2013,85,67,76,11.3,0,11,T,0,0
6/2/2013,80,68,74,9,0,9,0.06,0,0
6/3/2013,68,52,60,-5.3,5,0,0,0,0
6/4/2013,73,42,57.5,-8.1,7,0,0,0,0
6/5/2013,81,53,67,1.1,0,2,T,0,0
6/6/2013,70,64,67,0.8,0,2,1.05,0,0
6/7/2013,66,58,62,-4.6,3,0,0.01,0,0
6/8/2013,71,56,63.5,-3.4,1,0,0,0,0
6/9/2013,81,57,69,1.8,0,4,T,0,0
6/10/2013,75,62,68.5,1,0,4,0.13,0,0
6/11/2013,78,61,69.5,1.8,0,5,0.01,0,0
6/12/2013,83,65,74,6,0,9,0.01,0,0
6/13/2013,73,58,65.5,-2.8,0,1,1,0,0
6/14/2013,75,54,64.5,-4.1,0,0,0,0,0
6/15/2013,78,51,64.5,-4.4,0,0,T,0,0
6/16/2013,75,63,69,-0.1,0,4,0.46,0,0
6/17/2013,83,67,75,5.6,0,10,0.06,0,0
6/18/2013,79,62,70.5,0.9,0,6,0.05,0,0
6/19/2013,76,56,66,-3.9,0,1,0,0,0
6/20/2013,81,52,66.5,-3.6,0,2,0,0,0
6/21/2013,85,55,70,-0.3,0,5,0,0,0
6/22/2013,86,61,73.5,2.9,0,9,0,0,0
6/23/2013,86,67,76.5,5.7,0,12,0,0,0
6/24/2013,88,67,77.5,6.5,0,13,0,0,0
6/25/2013,88,67,77.5,6.4,0,13,0.71,0,0
6/26/2013,81,66,73.5,2.2,0,9,0.99,0,0
6/27/2013,76,66,71,-0.5,0,6,0.52,0,0
6/28/2013,78,64,71,-0.6,0,6,0.22,0,0
6/29/2013,79,61,70,-1.8,0,5,T,0,0
6/30/2013,80,62,71,-0.9,0,6,0.2,0,0
7/1/2013,78,66,72,-0.1,0,7,0.23,0,0
7/2/2013,83,66,74.5,2.3,0,10,0.01,0,0
7/3/2013,85,69,77,4.7,0,12,0,0,0
7/4/2013,85,70,77.5,5.1,0,13,0.06,0,0
7/5/2013,83,68,75.5,3,0,11,T,0,0
7/6/2013,88,70,79,6.5,0,14,0,0,0
7/7/2013,80,68,74,1.4,0,9,T,0,0
7/8/2013,83,64,73.5,0.8,0,9,0.57,0,0
7/9/2013,84,67,75.5,2.8,0,11,0.64,0,0
7/10/2013,86,64,75,2.3,0,10,2.44,0,0
7/11/2013,77,64,70.5,-2.3,0,6,0,0,0
7/12/2013,76,61,68.5,-4.3,0,4,T,0,0
7/13/2013,82,63,72.5,-0.3,0,8,0,0,0
7/14/2013,87,70,78.5,5.7,0,14,0,0,0
7/15/2013,90,69,79.5,6.7,0,15,0,0,0
7/16/2013,90,72,81,8.2,0,16,0.05,0,0
7/17/2013,90,71,80.5,7.7,0,16,0,0,0
7/18/2013,91,73,82,9.2,0,17,0,0,0
7/19/2013,91,71,81,8.2,0,16,0.02,0,0
7/20/2013,83,69,76,3.2,0,11,0.1,0,0
7/21/2013,84,68,76,3.2,0,11,T,0,0
7/22/2013,78,65,71.5,-1.3,0,7,1.12,0,0
7/23/2013,82,64,73,0.2,0,8,0.74,0,0
7/24/2013,72,60,66,-6.7,0,1,0,0,0
7/25/2013,76,55,65.5,-7.2,0,1,0,0,0
7/26/2013,79,54,66.5,-6.2,0,2,0,0,0
7/27/2013,76,61,68.5,-4.1,0,4,0.15,0,0
7/28/2013,74,58,66,-6.6,0,1,0.01,0,0
7/29/2013,74,54,64,-8.6,1,0,0,0,0
7/30/2013,78,53,65.5,-7.1,0,1,0,0,0
7/31/2013,76,58,67,-5.5,0,2,0.02,0,0
8/1/2013,81,63,72,-0.5,0,7,0.13,0,0
8/2/2013,76,60,68,-4.5,0,3,0,0,0
8/3/2013,79,59,69,-3.4,0,4,0.21,0,0
8/4/2013,75,55,65,-7.4,0,0,0.01,0,0
8/5/2013,75,52,63.5,-8.8,1,0,0,0,0
8/6/2013,80,58,69,-3.3,0,4,0,0,0
8/7/2013,83,63,73,0.7,0,8,0.13,0,0
8/8/2013,84,66,75,2.8,0,10,T,0,0
8/9/2013,78,65,71.5,-0.7,0,7,0.04,0,0
8/10/2013,82,61,71.5,-0.6,0,7,0,0,0
8/11/2013,83,64,73.5,1.4,0,9,T,0,0
8/12/2013,83,63,73,1,0,8,0,0,0
8/13/2013,80,57,68.5,-3.4,0,4,T,0,0
8/14/2013,69,51,60,-11.9,5,0,T,0,0
8/15/2013,74,47,60.5,-11.3,4,0,0,0,0
8/16/2013,78,53,65.5,-6.2,0,1,0,0,0
8/17/2013,79,56,67.5,-4.1,0,3,0,0,0
8/18/2013,72,63,67.5,-4,0,3,0.01,0,0
8/19/2013,79,62,70.5,-0.9,0,6,0.42,0,0
8/20/2013,82,58,70,-1.3,0,5,0,0,0
8/21/2013,84,60,72,0.8,0,7,0,0,0
8/22/2013,83,65,74,2.9,0,9,0.07,0,0
8/23/2013,83,66,74.5,3.6,0,10,0.01,0,0
8/24/2013,81,58,69.5,-1.3,0,5,0,0,0
8/25/2013,82,57,69.5,-1.1,0,5,0,0,0
8/26/2013,85,63,74,3.5,0,9,0.02,0,0
8/27/2013,81,71,76,5.7,0,11,0.04,0,0
8/28/2013,83,72,77.5,7.4,0,13,0.69,0,0
8/29/2013,85,68,76.5,6.6,0,12,0,0,0
8/30/2013,86,65,75.5,5.8,0,11,0,0,0
8/31/2013,85,71,78,8.6,0,13,T,0,0
9/1/2013,80,70,75,5.8,0,10,0.01,0,0
9/2/2013,85,63,74,5.1,0,9,T,0,0
9/3/2013,72,58,65,-3.7,0,0,0,0,0
9/4/2013,77,52,64.5,-3.9,0,0,0,0,0
9/5/2013,76,56,66,-2.1,0,1,0,0,0
9/6/2013,75,46,60.5,-7.3,4,0,0,0,0
9/7/2013,80,47,63.5,-4,1,0,0,0,0
9/8/2013,80,63,71.5,4.4,0,7,0,0,0
9/9/2013,82,57,69.5,2.7,0,5,0.47,0,0
9/10/2013,90,70,80,13.6,0,15,0,0,0
9/11/2013,88,73,80.5,14.4,0,16,0.01,0,0
9/12/2013,77,60,68.5,2.8,0,4,0.43,0,0
9/13/2013,66,52,59,-6.3,6,0,0.22,0,0
9/14/2013,66,48,57,-8,8,0,0,0,0
9/15/2013,69,44,56.5,-8.1,8,0,0,0,0
9/16/2013,70,52,61,-3.2,4,0,0.19,0,0
9/17/2013,69,46,57.5,-6.3,7,0,0,0,0
9/18/2013,73,46,59.5,-3.9,5,0,0,0,0
9/19/2013,76,61,68.5,5.6,0,4,T,0,0
9/20/2013,79,60,69.5,7,0,5,T,0,0
9/21/2013,69,54,61.5,-0.6,3,0,0.98,0,0
9/22/2013,62,51,56.5,-5.2,8,0,T,0,0
9/23/2013,58,44,51,-10.3,14,0,0,0,0
9/24/2013,69,40,54.5,-6.3,10,0,0,0,0
9/25/2013,74,45,59.5,-0.9,5,0,0,0,0
9/26/2013,76,48,62,2,3,0,0,0,0
9/27/2013,74,50,62,2.4,3,0,0,0,0
9/28/2013,73,51,62,2.8,3,0,0,0,0
9/29/2013,73,51,62,3.2,3,0,0,0,0
9/30/2013,70,54,62,3.7,3,0,0,0,0
10/1/2013,76,57,66.5,8.6,0,2,0,0,0
10/2/2013,80,57,68.5,11,0,4,0,0,0
10/3/2013,79,58,68.5,11.4,0,4,0.35,0,0
10/4/2013,81,63,72,15.2,0,7,0.27,0,0
10/5/2013,81,65,73,16.6,0,8,0.1,0,0
10/6/2013,84,66,75,19,0,10,0,0,0
10/7/2013,74,50,62,6.4,3,0,0.33,0,0
10/8/2013,67,42,54.5,-0.8,10,0,0,0,0
10/9/2013,69,45,57,2.1,8,0,0,0,0
10/10/2013,73,48,60.5,6,4,0,0,0,0
10/11/2013,66,54,60,5.8,5,0,0.03,0,0
10/12/2013,73,57,65,11.1,0,0,0.03,0,0
10/13/2013,71,60,65.5,12,0,1,T,0,0
10/14/2013,65,55,60,6.8,5,0,0.04,0,0
10/15/2013,71,51,61,8.1,4,0,0,0,0
10/16/2013,65,58,61.5,8.9,3,0,0.29,0,0
10/17/2013,60,50,55,2.7,10,0,0.44,0,0
10/18/2013,62,45,53.5,1.6,11,0,0,0,0
10/19/2013,55,41,48,-3.6,17,0,0.04,0,0
10/20/2013,59,40,49.5,-1.8,15,0,0,0,0
10/21/2013,66,40,53,1.9,12,0,0,0,0
10/22/2013,59,41,50,-0.8,15,0,0.19,0,0
10/23/2013,44,37,40.5,-10,24,0,0.06,T,0
10/24/2013,47,34,40.5,-9.7,24,0,T,T,0
10/25/2013,47,33,40,-9.9,25,0,0.02,0.1,0
10/26/2013,48,32,40,-9.6,25,0,T,0,0
10/27/2013,51,32,41.5,-7.8,23,0,0,0,0
10/28/2013,58,28,43,-6,22,0,0,0,0
10/29/2013,59,36,47.5,-1.3,17,0,0,0,0
10/30/2013,62,43,52.5,4,12,0,0,0,0
10/31/2013,67,56,61.5,13.3,3,0,0.16,0,0
11/1/2013,69,54,61.5,13.6,3,0,0.19,0,0
11/2/2013,54,44,49,1.4,16,0,0.04,0,0
11/3/2013,49,32,40.5,-6.8,24,0,0,0,0
11/4/2013,46,29,37.5,-9.5,27,0,0,0,0
11/5/2013,58,39,48.5,1.8,16,0,0,0,0
11/6/2013,71,41,56,9.6,9,0,0.16,0,0
11/7/2013,58,39,48.5,2.5,16,0,0.63,0,0
11/8/2013,45,29,37,-8.7,28,0,0,0,0
11/9/2013,57,28,42.5,-2.9,22,0,0,0,0
11/10/2013,54,36,45,-0.1,20,0,0,0,0
11/11/2013,48,32,40,-4.7,25,0,0.04,0.1,0
11/12/2013,34,27,30.5,-13.9,34,0,0.18,3.3,1
11/13/2013,36,22,29,-15,36,0,0.01,0.4,2
11/14/2013,48,27,37.5,-6.2,27,0,0,0,0
11/15/2013,55,34,44.5,1.2,20,0,0,0,0
11/16/2013,60,39,49.5,6.6,15,0,0,0,0
11/17/2013,63,53,58,15.4,7,0,0.67,0,0
11/18/2013,60,39,49.5,7.3,15,0,0,0,0
11/19/2013,39,29,34,-7.8,31,0,T,T,0
11/20/2013,48,26,37,-4.4,28,0,0,0,0
11/21/2013,54,33,43.5,2.5,21,0,T,0,0
