Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
10/28/2014,78,59,68.5,1.9,0,4,0,0,0
10/29/2014,85,59,72,5.6,0,7,0,0,0
10/30/2014,81,60,70.5,4.3,0,6,0,0,0
10/31/2014,71,60,65.5,-0.5,0,1,0.25,0,0
11/1/2014,67,55,61,-4.8,4,0,0.18,0,0
11/2/2014,70,51,60.5,-5.1,4,0,0,0,0
11/3/2014,77,52,64.5,-0.9,0,0,0,0,0
11/4/2014,77,51,64,-1.2,1,0,0,0,0
11/5/2014,85,53,69,4,0,4,0,0,0
11/6/2014,90,61,75.5,10.8,0,11,0,0,0
11/7/2014,89,60,74.5,10,0,10,0,0,0
11/8/2014,89,59,74,9.7,0,9,0,0,0
11/9/2014,77,58,67.5,3.5,0,3,0,0,0
11/10/2014,70,62,66,2.2,0,1,0,0,0
11/11/2014,69,62,65.5,2,0,1,0,0,0
11/12/2014,70,58,64,0.7,1,0,0,0,0
11/13/2014,70,55,62.5,-0.5,2,0,T,0,0
11/14/2014,73,60,66.5,3.7,0,2,0,0,0
11/15/2014,72,58,65,2.5,0,0,0,0,0
11/16/2014,74,55,64.5,2.2,0,0,0,0,0
11/17/2014,76,53,64.5,2.5,0,0,0,0,0
11/18/2014,77,52,64.5,2.7,0,0,0,0,0
11/19/2014,74,53,63.5,2,1,0,0,0,0
11/20/2014,70,53,61.5,0.2,3,0,T,0,0
11/21/2014,73,55,64,3,1,0,0,0,0
11/22/2014,73,52,62.5,1.7,2,0,0,0,0
11/23/2014,80,57,68.5,8,0,4,0,0,0
11/24/2014,80,53,66.5,6.2,0,2,0,0,0
11/25/2014,80,52,66,5.9,0,1,0,0,0
11/26/2014,85,53,69,9.2,0,4,0,0,0
11/27/2014,89,58,73.5,13.9,0,9,0,0,0
11/28/2014,81,53,67,7.6,0,2,0,0,0
11/29/2014,74,51,62.5,3.3,2,0,0,0,0
11/30/2014,66,60,63,4,2,0,0.3,0,0
12/1/2014,69,57,63,4.2,2,0,0,0,0
12/2/2014,66,58,62,3.3,3,0,1.21,0,0
12/3/2014,67,59,63,4.5,2,0,0.31,0,0
12/4/2014,71,57,64,5.7,1,0,0,0,0
12/5/2014,69,57,63,4.8,2,0,0,0,0
12/6/2014,71,55,63,4.9,2,0,0,0,0
12/7/2014,76,54,65,7.1,0,0,0,0,0
12/8/2014,78,55,66.5,8.7,0,2,0,0,0
12/9/2014,76,54,65,7.3,0,0,0,0,0
12/10/2014,73,53,63,5.4,2,0,0,0,0
12/11/2014,67,60,63.5,6,1,0,0.01,0,0
12/12/2014,65,52,58.5,1,6,0,1.6,0,0
12/13/2014,66,48,57,-0.4,8,0,0,0,0
12/14/2014,66,47,56.5,-0.8,8,0,0,0,0
12/15/2014,65,47,56,-1.3,9,0,T,M,0
12/16/2014,60,54,57,-0.3,8,0,0.41,0,0
12/17/2014,65,51,58,0.8,7,0,0.15,0,0
12/18/2014,62,48,55,-2.2,10,0,0,0,0
12/19/2014,66,49,57.5,0.3,7,0,0,0,0
12/20/2014,64,50,57,-0.2,8,0,0,0,0
12/21/2014,68,50,59,1.8,6,0,0,0,0
12/22/2014,75,50,62.5,5.3,2,0,0,0,0
12/23/2014,83,51,67,9.8,0,2,0,0,0
12/24/2014,75,53,64,6.7,1,0,0,0,0
12/25/2014,65,50,57.5,0.2,7,0,0,0,0
12/26/2014,63,42,52.5,-4.8,12,0,0,0,0
12/27/2014,63,39,51,-6.4,14,0,0,0,0
12/28/2014,63,43,53,-4.4,12,0,0,0,0
12/29/2014,63,41,52,-5.4,13,0,0,0,0
12/30/2014,56,47,51.5,-6,13,0,0.19,M,0
12/31/2014,57,41,49,-8.5,16,0,0,0,M
1/1/2015,59,37,48,-9.6,17,0,0,0,0
1/2/2015,61,39,50,-7.6,15,0,0,0,0
1/3/2015,63,40,51.5,-6.1,13,0,0,0,0
1/4/2015,69,42,55.5,-2.2,9,0,0,0,0
1/5/2015,81,50,65.5,7.8,0,1,0,0,0
1/6/2015,84,57,70.5,12.7,0,6,0,0,0
1/7/2015,85,53,69,11.2,0,4,0,0,0
1/8/2015,75,51,63,5.2,2,0,0,0,0
1/9/2015,72,56,64,6.1,1,0,0,0,0
1/10/2015,63,52,57.5,-0.4,7,0,0.48,0,0
1/11/2015,63,56,59.5,1.6,5,0,0.5,0,0
1/12/2015,66,53,59.5,1.5,5,0,0,0,M
1/13/2015,68,54,61,3,4,0,0,0,0
1/14/2015,73,47,60,2,5,0,0,0,0
1/15/2015,76,51,63.5,5.5,1,0,0,0,0
1/16/2015,77,50,63.5,5.4,1,0,0,0,0
1/17/2015,78,50,64,5.9,1,0,0,0,0
1/18/2015,75,53,64,5.9,1,0,0,0,0
1/19/2015,72,50,61,2.9,4,0,0,0,0
1/20/2015,63,53,58,-0.1,7,0,0,0,0
1/21/2015,71,54,62.5,4.4,2,0,0,0,0
1/22/2015,75,47,61,2.8,4,0,0,0,0
1/23/2015,75,50,62.5,4.3,2,0,0,0,0
1/24/2015,82,49,65.5,7.3,0,1,0,0,0
1/25/2015,83,48,65.5,7.3,0,1,0,0,0
1/26/2015,80,57,68.5,10.3,0,4,0.08,0,0
1/27/2015,74,57,65.5,7.3,0,1,0,0,0
1/28/2015,75,56,65.5,7.3,0,1,0,0,0
1/29/2015,75,60,67.5,9.2,0,3,T,0,0
1/30/2015,70,59,64.5,6.2,0,0,0.03,0,0
1/31/2015,71,56,63.5,5.2,1,0,0,0,0
2/1/2015,76,49,62.5,4.2,2,0,0,0,0
2/2/2015,78,51,64.5,6.1,0,0,0,0,0
2/3/2015,72,51,61.5,3.1,3,0,0,0,0
2/4/2015,72,56,64,5.6,1,0,0,0,0
2/5/2015,82,53,67.5,9.1,0,3,0,0,0
2/6/2015,75,54,64.5,6,0,0,0,0,0
2/7/2015,69,54,61.5,3,3,0,0.02,0,0
2/8/2015,77,59,68,9.4,0,3,0,0,0
2/9/2015,73,58,65.5,6.9,0,1,0,0,M
2/10/2015,78,53,65.5,6.8,0,1,0,0,0
2/11/2015,85,55,70,11.3,0,5,0,0,0
2/12/2015,85,56,70.5,11.7,0,6,0,0,0
2/13/2015,88,57,72.5,13.7,0,8,0,0,0
2/14/2015,86,56,71,12.1,0,6,0,0,0
2/15/2015,80,54,67,8.1,0,2,0,0,0
2/16/2015,70,56,63,4,2,0,0,0,0
2/17/2015,71,57,64,5,1,0,0,0,0
2/18/2015,75,55,65,5.9,0,0,0,0,0
2/19/2015,72,57,64.5,5.3,0,0,0,0,0
2/20/2015,70,56,63,3.8,2,0,0,0,0
2/21/2015,69,57,63,3.7,2,0,0,0,0
2/22/2015,64,53,58.5,-0.9,6,0,0.7,0,0
2/23/2015,65,50,57.5,-1.9,7,0,T,0,0
2/24/2015,74,46,60,0.5,5,0,0,0,0
2/25/2015,72,51,61.5,1.9,3,0,0,0,0
2/26/2015,70,51,60.5,0.9,4,0,0,0,0
2/27/2015,66,55,60.5,0.8,4,0,0,0,0
2/28/2015,65,52,58.5,-1.3,6,0,0.11,0,0
3/1/2015,65,50,57.5,-2.3,7,0,0.66,0,0
3/2/2015,63,49,56,-3.9,9,0,0.21,M,0
3/3/2015,67,48,57.5,-2.4,7,0,0,0,0
3/4/2015,72,48,60,0,5,0,0,0,0
3/5/2015,77,51,64,4,1,0,0,0,0
3/6/2015,83,49,66,5.9,0,1,0,0,0
3/7/2015,86,54,70,9.8,0,5,0,0,0
3/8/2015,78,53,65.5,5.3,0,1,0,0,0
3/9/2015,73,57,65,4.7,0,0,0,0,0
3/10/2015,80,55,67.5,7.2,0,3,0,0,0
3/11/2015,73,60,66.5,6.1,0,2,T,0,0
3/12/2015,86,56,71,10.6,0,6,0,0,0
3/13/2015,90,61,75.5,15.1,0,11,0,0,0
3/14/2015,93,62,77.5,17,0,13,0,0,0
3/15/2015,92,66,79,18.5,0,14,0,0,0
3/16/2015,90,66,78,17.4,0,13,0,0,0
3/17/2015,82,63,72.5,11.9,0,8,0,0,0
3/18/2015,75,62,68.5,7.8,0,4,T,0,0
3/19/2015,76,60,68,7.3,0,3,0,0,0
3/20/2015,78,59,68.5,7.7,0,4,0,0,0
3/21/2015,75,62,68.5,7.7,0,4,0,0,0
3/22/2015,72,59,65.5,4.6,0,1,0,0,0
3/23/2015,73,57,65,4.1,0,0,0,0,0
3/24/2015,75,58,66.5,5.5,0,2,0,0,0
3/25/2015,84,60,72,11,0,7,0,0,0
3/26/2015,92,61,76.5,15.4,0,12,0,0,0
3/27/2015,91,62,76.5,15.3,0,12,0,0,0
3/28/2015,81,61,71,9.8,0,6,0,0,0
3/29/2015,78,56,67,5.7,0,2,0,0,0
3/30/2015,78,57,67.5,6.1,0,3,0,0,0
3/31/2015,73,57,65,3.5,0,0,0,0,0
4/1/2015,74,58,66,4.5,0,1,0,0,0
4/2/2015,75,54,64.5,2.9,0,0,0,0,0
4/3/2015,86,57,71.5,9.8,0,7,0,0,0
4/4/2015,84,59,71.5,9.7,0,7,0,0,0
4/5/2015,71,57,64,2.1,1,0,0,0,0
4/6/2015,67,53,60,-2,5,0,0,0,0
4/7/2015,67,51,59,-3.1,6,0,0.13,0,0
4/8/2015,70,49,59.5,-2.7,5,0,0,0,0
4/9/2015,76,53,64.5,2.2,0,0,0,0,0
4/10/2015,71,54,62.5,0.1,2,0,0,0,0
4/11/2015,72,53,62.5,0,2,0,0,0,0
4/12/2015,77,57,67,4.3,0,2,0,0,0
4/13/2015,75,58,66.5,3.7,0,2,0,0,0
4/14/2015,73,58,65.5,2.6,0,1,0,0,0
4/15/2015,80,57,68.5,5.5,0,4,0,0,0
4/16/2015,81,54,67.5,4.4,0,3,0,0,0
4/17/2015,81,56,68.5,5.2,0,4,0,0,0
4/18/2015,81,56,68.5,5.1,0,4,0,0,0
4/19/2015,75,55,65,1.5,0,0,0,0,0
4/20/2015,70,55,62.5,-1.1,2,0,0,0,0
4/21/2015,67,58,62.5,-1.3,2,0,0,0,0
4/22/2015,69,57,63,-0.9,2,0,0,0,0
4/23/2015,69,55,62,-2,3,0,0,0,0
4/24/2015,67,57,62,-2.1,3,0,0,0,0
4/25/2015,66,56,61,-3.2,4,0,T,0,0
4/26/2015,77,54,65.5,1.2,0,1,0,0,0
4/27/2015,82,57,69.5,5.1,0,5,0,0,0
4/28/2015,92,61,76.5,12,0,12,0,0,0
4/29/2015,89,60,74.5,9.9,0,10,0,0,0
4/30/2015,86,60,73,8.3,0,8,0,0,0
5/1/2015,84,57,70.5,5.7,0,6,0,0,0
5/2/2015,80,59,69.5,4.6,0,5,0,0,0
5/3/2015,74,58,66,1,0,1,0,0,0
5/4/2015,69,56,62.5,-2.6,2,0,0,0,0
5/5/2015,67,58,62.5,-2.7,2,0,0,0,0
5/6/2015,67,58,62.5,-2.7,2,0,0,0,0
5/7/2015,65,54,59.5,-5.8,5,0,0.03,0,0
5/8/2015,63,50,56.5,-8.9,8,0,0.18,0,0
5/9/2015,69,55,62,-3.4,3,0,0,0,0
5/10/2015,72,54,63,-2.5,2,0,0,0,0
5/11/2015,76,57,66.5,1,0,2,0,0,0
5/12/2015,72,57,64.5,-1.1,0,0,0,0,0
5/13/2015,69,58,63.5,-2.2,1,0,0,0,0
5/14/2015,68,53,60.5,-5.2,4,0,0.69,0,0
5/15/2015,66,55,60.5,-5.3,4,0,0.03,0,0
5/16/2015,71,56,63.5,-2.3,1,0,0,0,0
5/17/2015,72,58,65,-0.8,0,0,0,0,0
5/18/2015,71,60,65.5,-0.4,0,1,T,0,0
5/19/2015,73,56,64.5,-1.4,0,0,0,0,0
5/20/2015,72,57,64.5,-1.5,0,0,0,0,0
5/21/2015,71,57,64,-2,1,0,0,0,0
5/22/2015,69,57,63,-3.1,2,0,0,0,0
5/23/2015,71,57,64,-2.2,1,0,0,0,0
5/24/2015,70,58,64,-2.2,1,0,0,0,0
5/25/2015,71,57,64,-2.3,1,0,0,0,0
5/26/2015,69,59,64,-2.4,1,0,0,0,0
5/27/2015,72,58,65,-1.4,0,0,0,0,0
5/28/2015,75,57,66,-0.5,0,1,0,0,0
5/29/2015,77,58,67.5,0.9,0,3,0,0,0
5/30/2015,77,59,68,1.3,0,3,0,0,0
5/31/2015,73,59,66,-0.8,0,1,0,0,0
6/1/2015,75,59,67,0.1,0,2,0,0,0
6/2/2015,76,60,68,1,0,3,0,0,0
6/3/2015,74,61,67.5,0.4,0,3,T,0,0
6/4/2015,70,61,65.5,-1.7,0,1,T,0,0
6/5/2015,73,60,66.5,-0.9,0,2,T,0,0
6/6/2015,72,58,65,-2.5,0,0,0,0,0
6/7/2015,77,60,68.5,0.8,0,4,0,0,0
6/8/2015,85,60,72.5,4.7,0,8,0,0,0
6/9/2015,86,62,74,6,0,9,0.01,0,M
6/10/2015,73,62,67.5,-0.6,0,3,0,0,0
6/11/2015,75,62,68.5,0.2,0,4,0,0,0
6/12/2015,72,63,67.5,-1,0,3,0,0,0
6/13/2015,72,63,67.5,-1.1,0,3,0,0,0
6/14/2015,77,63,70,1.2,0,5,0,0,0
6/15/2015,78,62,70,1,0,5,0,0,0
6/16/2015,79,61,70,0.8,0,5,0,0,0
6/17/2015,78,62,70,0.6,0,5,0,0,0
6/18/2015,81,62,71.5,1.9,0,7,0,0,0
6/19/2015,82,58,70,0.2,0,5,0,0,0
6/20/2015,85,63,74,4,0,9,0,0,0
6/21/2015,82,64,73,2.8,0,8,0,0,0
6/22/2015,83,62,72.5,2.1,0,8,0,0,0
6/23/2015,84,63,73.5,2.9,0,9,0,0,0
6/24/2015,83,63,73,2.3,0,8,0,0,0
6/25/2015,81,62,71.5,0.6,0,7,0,0,0
6/26/2015,78,60,69,-2.1,0,4,0,0,0
6/27/2015,77,62,69.5,-1.8,0,5,T,0,0
6/28/2015,86,67,76.5,5,0,12,T,0,0
6/29/2015,91,68,79.5,7.8,0,15,0,0,0
6/30/2015,89,67,78,6.2,0,13,T,0,0
7/1/2015,84,67,75.5,3.5,0,11,0,0,0
7/2/2015,83,65,74,1.9,0,9,0,0,0
7/3/2015,80,63,71.5,-0.8,0,7,0,0,0
7/4/2015,79,63,71,-1.4,0,6,0,0,0
7/5/2015,75,64,69.5,-3.1,0,5,0,0,0
7/6/2015,75,64,69.5,-3.2,0,5,0,0,0
7/7/2015,77,65,71,-1.8,0,6,0,0,0
7/8/2015,75,66,70.5,-2.4,0,6,0,0,0
7/9/2015,76,64,70,-3,0,5,0,0,0
7/10/2015,76,62,69,-4.1,0,4,0,0,0
7/11/2015,79,62,70.5,-2.7,0,6,0,0,0
7/12/2015,81,62,71.5,-1.8,0,7,0,0,0
7/13/2015,84,64,74,0.6,0,9,0,0,0
7/14/2015,84,64,74,0.5,0,9,0,0,0
7/15/2015,81,65,73,-0.5,0,8,0,0,0
7/16/2015,81,65,73,-0.6,0,8,0,0,0
7/17/2015,81,63,72,-1.6,0,7,0,0,0
7/18/2015,87,65,76,2.3,0,11,0.36,0,0
7/19/2015,92,72,82,8.3,0,17,0.02,0,0
7/20/2015,85,70,77.5,3.8,0,13,T,0,0
7/21/2015,80,70,75,1.2,0,10,0,0,0
7/22/2015,81,68,74.5,0.7,0,10,0,0,0
7/23/2015,82,68,75,1.2,0,10,0,0,0
7/24/2015,85,67,76,2.2,0,11,0,0,0
7/25/2015,87,67,77,3.1,0,12,0,0,0
7/26/2015,85,67,76,2.1,0,11,0,0,0
7/27/2015,82,67,74.5,0.6,0,10,0,0,0
7/28/2015,85,66,75.5,1.6,0,11,0,0,0
7/29/2015,82,65,73.5,-0.4,0,9,0,0,0
7/30/2015,83,68,75.5,1.6,0,11,0,0,0
7/31/2015,84,67,75.5,1.6,0,11,0,0,0
8/1/2015,83,67,75,1.1,0,10,0,0,0
8/2/2015,84,66,75,1,0,10,0,0,0
8/3/2015,84,67,75.5,1.5,0,11,0,0,0
8/4/2015,88,67,77.5,3.5,0,13,0,0,0
8/5/2015,88,67,77.5,3.5,0,13,0,0,0
8/6/2015,86,67,76.5,2.5,0,12,0,0,0
8/7/2015,81,66,73.5,-0.5,0,9,0,0,0
8/8/2015,81,65,73,-1.1,0,8,0,0,0
8/9/2015,78,63,70.5,-3.6,0,6,0,0,0
8/10/2015,78,63,70.5,-3.6,0,6,0,0,0
8/11/2015,81,63,72,-2.1,0,7,0,0,0
8/12/2015,85,63,74,-0.2,0,9,0,0,0
8/13/2015,91,68,79.5,5.3,0,15,0,0,0
8/14/2015,91,68,79.5,5.3,0,15,0,0,0
8/15/2015,96,71,83.5,9.3,0,19,0,0,0
8/16/2015,95,68,81.5,7.2,0,17,0,0,0
8/17/2015,88,69,78.5,4.2,0,14,0,0,0
8/18/2015,86,68,77,2.7,0,12,0,0,0
8/19/2015,82,67,74.5,0.1,0,10,0,0,0
8/20/2015,81,67,74,-0.4,0,9,0,0,0
8/21/2015,80,67,73.5,-0.9,0,9,0,0,0
8/22/2015,83,68,75.5,1.1,0,11,0,0,0
8/23/2015,83,66,74.5,0.1,0,10,0,0,0
8/24/2015,87,67,77,2.5,0,12,0,0,0
8/25/2015,87,71,79,4.5,0,14,T,0,0
8/26/2015,92,73,82.5,8,0,18,0,0,0
8/27/2015,93,71,82,7.5,0,17,0,0,0
8/28/2015,97,73,85,10.5,0,20,0,0,0
8/29/2015,94,73,83.5,9,0,19,0,0,0
8/30/2015,90,71,80.5,6,0,16,0,0,0
8/31/2015,85,69,77,2.6,0,12,0,0,0
9/1/2015,83,69,76,1.6,0,11,0,0,0
9/2/2015,81,67,74,-0.4,0,9,0,0,0
9/3/2015,80,66,73,-1.3,0,8,0,0,0
9/4/2015,79,66,72.5,-1.8,0,8,0,0,0
9/5/2015,85,65,75,0.8,0,10,0,0,0
9/6/2015,90,64,77,2.8,0,12,0,0,0
9/7/2015,94,68,81,6.9,0,16,0,0,0
9/8/2015,97,73,85,11,0,20,0,0,0
9/9/2015,101,76,88.5,14.5,0,24,0,0,0
9/10/2015,96,78,87,13.1,0,22,0,0,0
9/11/2015,95,76,85.5,11.7,0,21,0,0,0
9/12/2015,90,76,83,9.3,0,18,T,0,0
9/13/2015,91,72,81.5,7.9,0,17,0,0,0
9/14/2015,84,71,77.5,4,0,13,0,0,0
9/15/2015,80,67,73.5,0.1,0,9,2.39,0,0
9/16/2015,78,66,72,-1.2,0,7,0,0,0
9/17/2015,82,65,73.5,0.4,0,9,0,0,0
9/18/2015,87,65,76,3,0,11,0,0,0
9/19/2015,92,67,79.5,6.7,0,15,0,0,0
9/20/2015,98,70,84,11.3,0,19,0,0,0
9/21/2015,86,72,79,6.5,0,14,0,0,0
9/22/2015,84,70,77,4.6,0,12,0,0,0
9/23/2015,86,68,77,4.8,0,12,0,0,0
9/24/2015,92,68,80,7.9,0,15,0,0,0
9/25/2015,93,69,81,9.1,0,16,0,0,0
9/26/2015,92,70,81,9.2,0,16,0,0,0
9/27/2015,90,67,78.5,6.9,0,14,0,0,0
9/28/2015,88,68,78,6.5,0,13,0,0,0
9/29/2015,87,64,75.5,4.2,0,11,0,0,0
9/30/2015,89,66,77.5,6.4,0,13,0,0,0
10/1/2015,87,69,78,7,0,13,0,0,0
10/2/2015,84,68,76,5.2,0,11,0,0,0
10/3/2015,84,65,74.5,3.8,0,10,0,0,0
10/4/2015,73,62,67.5,-3,0,3,0.05,0,0
10/5/2015,76,62,69,-1.3,0,4,0.4,0,0
10/6/2015,78,62,70,-0.2,0,5,0,0,0
10/7/2015,84,64,74,4,0,9,0,0,0
10/8/2015,89,65,77,7.1,0,12,0,0,0
10/9/2015,100,68,84,14.3,0,19,0,0,0
10/10/2015,100,72,86,16.4,0,21,0,0,0
10/11/2015,100,74,87,17.6,0,22,0,0,0
10/12/2015,93,73,83,13.7,0,18,0,0,0
10/13/2015,92,74,83,13.9,0,18,0,0,0
10/14/2015,86,72,79,10,0,14,0,0,M
10/15/2015,83,70,76.5,7.7,0,12,0,0,0
10/16/2015,75,70,72.5,3.9,0,8,0,0,0
10/17/2015,82,69,75.5,7,0,11,0,0,0
10/18/2015,79,68,73.5,5.2,0,9,T,0,0
10/19/2015,79,65,72,3.8,0,7,0,0,0
10/20/2015,80,62,71,3,0,6,0,0,0
10/21/2015,84,63,73.5,5.6,0,9,0,0,0
10/22/2015,80,65,72.5,4.8,0,8,0,0,0
10/23/2015,80,62,71,3.5,0,6,0,0,0
10/24/2015,90,63,76.5,9.1,0,12,0,0,0
10/25/2015,86,66,76,8.8,0,11,0,0,0
10/26/2015,88,61,74.5,7.5,0,10,0,0,0
10/27/2015,82,61,71.5,4.7,0,7,0,0,0
10/28/2015,80,66,73,6.4,0,8,0,0,0
10/29/2015,83,68,75.5,9.1,0,11,0,0,0
10/30/2015,86,65,75.5,9.3,0,11,0,0,0
10/31/2015,89,60,74.5,8.5,0,10,0,0,0
11/1/2015,86,59,72.5,6.7,0,8,0,0,0
11/2/2015,75,59,67,1.4,0,2,T,0,0
11/3/2015,70,53,61.5,-3.9,3,0,0,0,0
11/4/2015,69,50,59.5,-5.7,5,0,0,0,0
11/5/2015,71,50,60.5,-4.5,4,0,0,0,0
11/6/2015,77,51,64,-0.7,1,0,0,0,0
11/7/2015,80,50,65,0.5,0,0,0,0,0
11/8/2015,78,52,65,0.7,0,0,0,0,0
11/9/2015,68,55,61.5,-2.5,3,0,0,0,0
11/10/2015,68,50,59,-4.8,6,0,0,0,0
11/11/2015,72,48,60,-3.5,5,0,0,0,M
11/12/2015,77,51,64,0.7,1,0,0,0,0
11/13/2015,82,50,66,3,0,1,0,0,0
11/14/2015,78,51,64.5,1.7,0,0,0,0,0
11/15/2015,69,51,60,-2.5,5,0,0,0,0
11/16/2015,63,50,56.5,-5.8,8,0,0,0,0
11/17/2015,72,45,58.5,-3.5,6,0,0,0,0
11/18/2015,76,48,62,0.2,3,0,0,0,0
11/19/2015,86,51,68.5,7,0,4,0,0,0
11/20/2015,85,55,70,8.7,0,5,0,0,0
11/21/2015,87,57,72,11,0,7,0,0,0
11/22/2015,85,59,72,11.2,0,7,0,0,0
11/23/2015,81,55,68,7.5,0,3,0,0,0
11/24/2015,70,52,61,0.7,4,0,0.01,0,0
11/25/2015,63,50,56.5,-3.6,8,0,T,0,0
11/26/2015,64,48,56,-3.8,9,0,0,0,0
11/27/2015,64,50,57,-2.6,8,0,0,0,0
11/28/2015,64,46,55,-4.4,10,0,0,0,0
11/29/2015,67,50,58.5,-0.7,6,0,0,0,0
11/30/2015,66,46,56,-3,9,0,0,0,0
12/1/2015,72,47,59.5,0.7,5,0,0,0,0
12/2/2015,78,50,64,5.3,1,0,0,0,0
12/3/2015,76,56,66,7.5,0,1,0,0,0
12/4/2015,67,51,59,0.7,6,0,0,0,0
12/5/2015,77,49,63,4.8,2,0,0,0,0
12/6/2015,78,56,67,8.9,0,2,0,0,0
12/7/2015,81,55,68,10.1,0,3,0,0,0
12/8/2015,83,54,68.5,10.7,0,4,0,0,0
12/9/2015,75,55,65,7.3,0,0,0,0,0
12/10/2015,68,52,60,2.4,5,0,T,0,0
12/11/2015,65,52,58.5,1,6,0,0.05,0,0
12/12/2015,68,51,59.5,2,5,0,0,0,0
12/13/2015,66,47,56.5,-0.9,8,0,0.16,M,0
12/14/2015,59,47,53,-4.3,12,0,0,0,0
12/15/2015,61,42,51.5,-5.8,13,0,0,0,0
12/16/2015,61,40,50.5,-6.8,14,0,0,0,0
12/17/2015,66,42,54,-3.2,11,0,0,0,M
12/18/2015,72,47,59.5,2.3,5,0,0,0,0
12/19/2015,65,45,55,-2.2,10,0,0.26,M,0
12/20/2015,61,44,52.5,-4.7,12,0,0,0,0
12/21/2015,62,44,53,-4.2,12,0,0.03,M,0
12/22/2015,62,54,58,0.8,7,0,0.07,0,0
12/23/2015,67,52,59.5,2.3,5,0,0,0,0
12/24/2015,62,47,54.5,-2.8,10,0,0,0,0
12/25/2015,59,44,51.5,-5.8,13,0,0,0,0
12/26/2015,62,42,52,-5.3,13,0,0,0,0
12/27/2015,61,36,48.5,-8.9,16,0,0,0,0
12/28/2015,58,37,47.5,-9.9,17,0,T,M,0
12/29/2015,61,41,51,-6.4,14,0,0,0,0
12/30/2015,62,41,51.5,-6,13,0,0,0,0
12/31/2015,65,41,53,-4.5,12,0,0,M,M
1/1/2016,64,43,53.5,-4.1,11,0,0,0,0
1/2/2016,65,47,56,-1.6,9,0,0,0,0
1/3/2016,62,44,53,-4.6,12,0,0,0,0
1/4/2016,69,55,62,4.3,3,0,0.01,0,0
1/5/2016,59,49,54,-3.7,11,0,1.61,M,0
1/6/2016,58,46,52,-5.8,13,0,0.8,M,0
1/7/2016,59,45,52,-5.8,13,0,0.3,M,0
1/8/2016,62,44,53,-4.8,12,0,0,0,0
1/9/2016,60,46,53,-4.9,12,0,T,M,0
1/10/2016,62,51,56.5,-1.4,8,0,T,0,0
1/11/2016,64,47,55.5,-2.4,9,0,0,0,0
1/12/2016,70,46,58,0,7,0,0,0,0
1/13/2016,66,43,54.5,-3.5,10,0,0,0,0
1/14/2016,65,50,57.5,-0.5,7,0,0,0,0
1/15/2016,65,50,57.5,-0.5,7,0,0,0,0
1/16/2016,67,54,60.5,2.4,4,0,0,0,0
1/17/2016,68,49,58.5,0.4,6,0,0,0,0
1/18/2016,63,55,59,0.9,6,0,0,0,0
1/19/2016,64,54,59,0.9,6,0,0.01,0,0
1/20/2016,69,54,61.5,3.4,3,0,0.01,0,0
1/21/2016,77,50,63.5,5.4,1,0,0,0,0
1/22/2016,71,50,60.5,2.3,4,0,0,0,0
1/23/2016,64,54,59,0.8,6,0,0,0,0
1/24/2016,66,47,56.5,-1.7,8,0,0,0,0
1/25/2016,71,50,60.5,2.3,4,0,0,0,0
1/26/2016,73,47,60,1.8,5,0,0,0,0
1/27/2016,73,52,62.5,4.3,2,0,0,0,0
1/28/2016,74,50,62,3.8,3,0,0,0,0
1/29/2016,72,50,61,2.7,4,0,0,0,0
1/30/2016,66,55,60.5,2.2,4,0,0,0,0
1/31/2016,59,50,54.5,-3.8,10,0,0.43,0,0
2/1/2016,58,43,50.5,-7.8,14,0,0,0,0
2/2/2016,62,41,51.5,-6.9,13,0,0,0,0
2/3/2016,65,43,54,-4.4,11,0,0,0,0
2/4/2016,70,46,58,-0.4,7,0,0,0,0
2/5/2016,76,46,61,2.6,4,0,0,0,0
2/6/2016,77,50,63.5,5,1,0,0,0,0
2/7/2016,84,51,67.5,9,0,3,0,0,0
2/8/2016,88,53,70.5,11.9,0,6,0,0,0
2/9/2016,89,56,72.5,13.9,0,8,0,0,0
2/10/2016,88,61,74.5,15.8,0,10,0,0,0
2/11/2016,87,59,73,14.3,0,8,0,0,0
2/12/2016,85,56,70.5,11.7,0,6,0,0,0
2/13/2016,75,51,63,4.2,2,0,0,0,0
2/14/2016,79,48,63.5,4.6,1,0,0,0,0
2/15/2016,89,55,72,13.1,0,7,0,0,0
2/16/2016,90,58,74,15,0,9,0,0,0
2/17/2016,76,55,65.5,6.5,0,1,0.58,0,0
2/18/2016,68,56,62,2.9,3,0,0.21,0,0
2/19/2016,69,51,60,0.8,5,0,0,0,0
2/20/2016,72,50,61,1.8,4,0,0,0,0
2/21/2016,73,50,61.5,2.2,3,0,0,0,0
2/22/2016,78,51,64.5,5.1,0,0,0,0,0
2/23/2016,83,55,69,9.6,0,4,0,0,0
2/24/2016,81,58,69.5,10,0,5,0,0,0
2/25/2016,83,57,70,10.4,0,5,0,0,0
2/26/2016,79,54,66.5,6.9,0,2,0,0,0
2/27/2016,74,53,63.5,3.8,1,0,0,0,0
2/28/2016,75,56,65.5,5.7,0,1,0,0,0
2/29/2016,74,56,65,5.2,0,0,0,0,0
3/1/2016,76,56,66,6.2,0,1,0,0,0
3/2/2016,73,52,62.5,2.6,2,0,0,0,0
3/3/2016,74,54,64,4.1,1,0,0,0,0
